temperature,humidity,pressure,gas,altitude,xg,yg,zg,mic,emf,light,ain,vMic,vEmf,vLight,vAin,us_raw,us_compensated,time_of_flight,status,,,,,
31.422871,16.63342734,100,392,52.165749,0.013672,-0.003906,0.994141,7,686,667,202,0.021,2.058,2.001,0.606,812,-22.998877,0,Preparation,,,,,
31.421299,14.31333932,100,387,52.165749,0.013672,-0.017578,0.996094,7,687,636,202,0.021,2.061,1.908,0.606,783,873.803406,4558951.965,Preparation,,,,,
31.423498,13.78901048,100,383,52.082367,0.021484,-0.027344,0.996094,7,688,704,201,0.021,2.064,2.112,0.603,1374,1550.600586,8000000,Preparation,,,,,
31.426327,16.57719658,100,387,52.082367,0.019531,-0.001953,0.986328,8,686,654,202,0.024,2.058,1.962,0.606,1188,1337.519653,6917030.568,Preparation,,,,,
31.432613,15.15062668,100,384,52.082367,0.025391,-0.017578,1.013672,10,687,699,203,0.03,2.061,2.097,0.609,929,-22.998877,0,Preparation,,,,,
31.440159,15.90787668,100,378,52.082367,0.017578,-0.005859,0.998047,8,688,700,201,0.024,2.064,2.1,0.603,697,775.387207,4058224.163,Preparation,,,,,
31.447388,14.57984144,100,383,51.998478,0.013672,-0.011719,1.003906,8,686,651,203,0.024,2.058,1.953,0.609,463,507.413818,2695778.748,Preparation,,,,,
31.455875,16.14596694,100,389,51.914593,0.025391,-0.007812,0.988281,7,687,661,202,0.021,2.061,1.983,0.606,456,499.56015,2655021.834,Preparation,,,,,
31.463419,14.08272568,100,387,51.914593,0.019531,-0.009766,0.982422,7,689,674,203,0.021,2.067,2.022,0.609,968,1086.660889,5636098.981,Preparation,,,,,
31.468445,13.60906493,100,389,51.831211,0.017578,-0.001953,1.009766,7,687,683,202,0.021,2.061,2.049,0.606,415,-22.998877,0,Preparation,,,,,
31.467503,15.26367201,100,396,51.747833,0.021484,-0.009766,0.994141,9,687,695,202,0.027,2.061,2.085,0.606,827,925.411438,4815138.282,Preparation,,,,,
31.46279,15.05918497,100,401,51.747833,0.013672,-0.015625,1,9,688,613,204,0.027,2.064,1.839,0.612,480,527.476379,2794759.825,Preparation,,,,,
31.46059,17.28626956,100,400,51.747833,0.023438,-0.011719,0.994141,9,689,684,203,0.027,2.067,2.052,0.609,443,485.057373,2579330.422,Preparation,,,,,
31.46059,15.07961502,100,395,51.831211,0.017578,-0.011719,0.994141,7,687,665,202,0.021,2.061,1.995,0.606,432,472.48407,2515283.843,Preparation,,,,,
31.459019,17.10162209,100,403,51.831211,0.017578,-0.005859,1.017578,9,687,666,202,0.027,2.061,1.998,0.606,456,500.066132,2655021.834,Preparation,,,,,
31.46059,14.16950976,100,400,51.747833,0.021484,-0.005859,1.011719,9,687,672,201,0.027,2.061,2.016,0.603,546,603.388489,3179039.301,Preparation,,,,,
31.463419,14.10037387,100,398,51.747833,0.029297,-0.009766,1,9,688,603,201,0.027,2.064,1.809,0.603,422,461.181,2457059.68,Preparation,,,,,
31.465931,13.75015312,100,394,51.663948,0.017578,-0.001953,0.988281,8,688,651,202,0.024,2.064,1.953,0.606,415,453.057617,2416302.766,Preparation,,,,,
31.463419,13.5609585,100,399,51.831211,0.023438,-0.009766,1.005859,9,686,611,204,0.027,2.058,1.833,0.612,436,477.037476,2538573.508,Preparation,,,,,
31.465302,16.17313818,100,394,51.831211,0.017578,-0.017578,0.998047,7,687,663,201,0.021,2.061,1.989,0.603,425,464.39563,2474526.929,Preparation,,,,,
31.468445,15.15743004,100,399,51.914593,0.015625,-0.019531,0.992188,8,687,631,200,0.024,2.061,1.893,0.6,449,491.916565,2614264.92,Preparation,,,,,
31.472845,14.11312145,100,400,51.914593,0.017578,-0.003906,0.994141,7,689,653,203,0.021,2.067,1.959,0.609,546,603.176697,3179039.301,Preparation,,,,,
31.477245,14.58292032,100,392,51.831211,0.015625,-0.021484,1.003906,8,688,679,202,0.024,2.064,2.037,0.606,432,472.422485,2515283.843,Preparation,,,,,
31.478504,14.81454832,100,400,51.831211,0.017578,-0.005859,0.986328,9,686,643,202,0.027,2.058,1.929,0.606,432,472.308258,2515283.843,Preparation,,,,,
31.478504,15.91805013,100,387,51.914593,0.019531,-0.015625,1.017578,9,687,698,203,0.027,2.061,2.094,0.609,422,460.654358,2457059.68,Preparation,,,,,
31.477875,15.34531717,100,388,51.914593,0.017578,-0.003906,0.996094,7,688,629,202,0.021,2.064,1.887,0.606,470,515.420532,2736535.662,Preparation,,,,,
31.475046,13.32622155,100,387,51.914593,0.029297,-0.021484,1.009766,8,688,686,203,0.024,2.064,2.058,0.609,549,605.503052,3196506.55,Preparation,,,,,
31.475361,15.80156649,100,381,51.914593,0.025391,-0.011719,1.007812,9,687,644,201,0.027,2.061,1.932,0.603,446,487.413818,2596797.671,Preparation,,,,,
31.479446,13.69929796,100,389,51.998478,0.015625,-0.009766,1.011719,9,686,656,203,0.027,2.058,1.968,0.609,467,511.475159,2719068.413,Preparation,,,,,
31.484161,15.85385042,100,386,51.998478,0.023438,-0.011719,1.001953,9,687,698,202,0.027,2.061,2.094,0.606,504,553.989868,2934497.817,Preparation,,,,,
31.489506,16.11048359,100,395,52.165749,0.017578,-0.011719,1.015625,7,688,641,200,0.021,2.064,1.923,0.6,1099,1235.656128,6398835.517,Preparation,,,,,
31.493277,17.0404272,100,392,52.249638,0.015625,-0.011719,1.003906,8,689,694,202,0.024,2.067,2.082,0.606,676,751.414917,3935953.421,Preparation,,,,,
31.494221,17.29943151,100,388,52.082367,0.019531,-0.013672,1.011719,8,687,672,202,0.024,2.061,2.016,0.606,494,542.903503,2876273.654,Preparation,,,,,
31.500507,15.19882746,100,390,52.082367,0.019531,-0.003906,1,7,687,681,202,0.021,2.061,2.043,0.606,480,526.806396,2794759.825,Preparation,,,,,
31.503963,17.13398262,100,385,52.082367,0.019531,-0.017578,0.998047,8,687,682,203,0.024,2.061,2.046,0.609,484,531.353149,2818049.491,Preparation,,,,,
31.506165,17.14019379,100,387,52.082367,0.009766,-0.009766,1.027344,7,688,646,202,0.021,2.064,1.938,0.606,549,605.9151,3196506.55,Preparation,,,,,
31.506165,15.0298585,100,382,51.998478,0.019531,-0.005859,1.003906,8,688,694,202,0.024,2.064,2.082,0.606,504,554.49176,2934497.817,Preparation,,,,,
31.50585,17.39946274,100,385,52.082367,0.021484,-0.011719,1.003906,10,686,642,202,0.03,2.058,1.926,0.606,511,562.589294,2975254.731,Preparation,,,,,
31.509937,15.13863224,100,391,52.082367,0.007812,-0.015625,1.001953,8,687,703,202,0.024,2.061,2.109,0.606,769,858.295166,4477438.137,Preparation,,,,,
31.514965,13.91816322,100,390,51.998478,0.013672,-0.017578,0.990234,9,688,668,201,0.027,2.064,2.004,0.603,676,751.734985,3935953.421,Preparation,,,,,
31.517796,17.38039641,100,395,51.998478,0.023438,-0.013672,1.003906,9,689,696,204,0.027,2.067,2.088,0.612,680,756.569519,3959243.086,Preparation,,,,,
31.521566,13.65847089,100,396,51.998478,0.019531,-0.015625,0.998047,8,688,689,203,0.024,2.064,2.067,0.609,763,2182.6521,11196506.55,Preparation,,,,,
31.519995,15.70180855,100,401,51.914593,0.015625,-0.011719,1.003906,8,687,702,203,0.024,2.061,2.106,0.609,829,-22.998877,0,Preparation,,,,,
31.521881,13.96566288,100,409,51.831211,0.017578,-0.009766,1,7,688,635,204,0.021,2.064,1.905,0.612,1130,1273.995117,6579330.422,Preparation,,,,,
31.523767,15.30154423,100,409,51.747833,0.021484,-0.013672,1.017578,7,689,599,198,0.021,2.067,1.797,0.594,632,702.580322,3679767.103,Preparation,,,,,
31.523138,14.31698065,100,412,51.747833,0.011719,-0.017578,1.003906,9,688,665,202,0.027,2.064,1.995,0.606,281,299.668823,1636098.981,Preparation,,,,,
31.519995,14.146501,100,415,51.663948,0.021484,-0.017578,1.011719,7,686,580,199,0.021,2.058,1.74,0.597,474,521.375732,2759825.328,Preparation,,,,,
31.521566,14.126697,100,413,51.747833,0.015625,-0.009766,1.001953,7,687,682,202,0.021,2.061,2.046,0.606,449,492.697083,2614264.92,Preparation,,,,,
31.523453,14.265987,100,410,51.831211,0.019531,-0.007812,0.996094,9,687,686,202,0.027,2.061,2.058,0.606,535,591.27533,3114992.722,Preparation,,,,,
31.528797,14.375732,100,406,51.831211,0.023438,-0.013672,1.003906,9,688,606,201,0.027,2.064,1.818,0.603,432,472.907532,2515283.843,Preparation,,,,,
31.533512,14.361014,100,415,51.831211,0.019531,-0.015625,1.009766,8,688,657,201,0.024,2.064,1.971,0.603,460,505.093781,2678311.499,Preparation,,,,,
31.538227,14.331366,100,409,51.914593,0.015625,-0.007812,1.007812,9,686,617,203,0.027,2.058,1.851,0.609,480,528.120483,2794759.825,Preparation,,,,,
31.539169,14.326429,100,411,51.914593,0.017578,-0.011719,1.015625,7,687,662,199,0.021,2.061,1.986,0.597,429,469.574646,2497816.594,Preparation,,,,,
31.540741,14.331482,100,408,51.914593,0.025391,-0.011719,0.998047,7,688,591,203,0.021,2.064,1.773,0.609,281,299.643707,1636098.981,Preparation,,,,,
31.540741,14.316549,100,420,51.831211,0.007812,-0.009766,1.009766,8,689,609,201,0.024,2.067,1.827,0.603,346,374.290771,2014556.041,Preparation,,,,,
31.544514,14.30677,100,422,51.831211,0.023438,-0.019531,0.998047,7,687,662,202,0.021,2.061,1.986,0.606,622,-22.998877,0,Preparation,,,,,
31.553944,14.342051,100,418,51.831211,0.019531,-0.017578,0.992188,9,688,677,202,0.027,2.064,2.031,0.606,1147,1294.122437,6678311.499,Preparation,,,,,
31.560858,14.387185,100,410,51.831211,0.017578,-0.011719,1.007812,9,689,687,203,0.027,2.067,2.061,0.609,1288,1455.976562,7499272.198,Preparation,,,,,
31.561487,14.402158,100,412,51.747833,0.019531,-0.001953,0.994141,7,686,652,202,0.021,2.058,1.956,0.606,2662,3033.611572,15499272.2,Preparation,,,,,
31.568085,14.397485,100,419,51.663948,0.019531,-0.013672,1.011719,8,687,689,202,0.024,2.061,2.067,0.606,683,761.309265,3976710.335,Preparation,,,,,
31.569656,14.347759,100,419,51.663948,0.019531,-0.009766,1.001953,8,688,561,200,0.024,2.064,1.683,0.6,508,560.431763,2957787.482,Preparation,,,,,
31.574686,14.25841,100,424,51.747833,0.021484,-0.019531,0.980469,8,689,591,200,0.024,2.067,1.773,0.6,498,549.100403,2899563.319,Preparation,,,,,
31.582544,14.18417,100,421,51.663948,0.017578,-0.017578,1.021484,7,688,635,201,0.021,2.064,1.905,0.603,360,390.67453,2096069.869,Preparation,,,,,
31.587574,14.159545,100,423,51.663948,0.021484,-0.015625,0.992188,9,687,624,200,0.027,2.061,1.872,0.6,412,450.479797,2398835.517,Preparation,,,,,
31.584116,14.17927,100,425,51.747833,0.007812,-0.009766,0.994141,9,687,650,198,0.027,2.061,1.95,0.594,480,528.580994,2794759.825,Preparation,,,,,
31.582544,14.228925,100,419,51.831211,0.017578,-0.019531,1.001953,7,688,545,196,0.021,2.064,1.635,0.588,456,500.930359,2655021.834,Preparation,,,,,
31.584431,14.323553,100,413,51.831211,0.029297,-0.015625,1,7,688,649,201,0.021,2.064,1.947,0.603,456,500.819824,2655021.834,Preparation,,,,,
31.595118,14.443586,100,411,51.831211,0.023438,-0.009766,1.009766,9,686,563,201,0.027,2.058,1.689,0.603,480,528.287903,2794759.825,Preparation,,,,,
31.605175,14.558734,100,415,51.914593,0.019531,-0.003906,0.994141,8,687,697,203,0.024,2.061,2.091,0.609,2741,3124.517334,15959243.09,Preparation,,,,,
31.608948,14.613796,100,419,51.831211,0.025391,-0.007812,1.009766,8,689,653,203,0.024,2.067,1.959,0.609,2583,2942.800293,15039301.31,Preparation,,,,,
31.614292,14.584107,100,419,51.831211,0.015625,-0.009766,1.011719,7,688,536,197,0.021,2.064,1.608,0.591,281,299.686005,1636098.981,Preparation,,,,,
31.61932,14.549423,100,420,51.831211,0.019531,-0.009766,0.992188,9,687,613,202,0.027,2.061,1.839,0.606,480,528.28125,2794759.825,Preparation,,,,,
31.620264,14.419849,100,418,51.747833,0.017578,-0.013672,0.998047,7,688,635,202,0.021,2.064,1.905,0.606,611,678.962769,3557496.361,Preparation,,,,,
31.627178,14.290694,100,422,51.663948,0.027344,-0.015625,1.005859,7,689,668,203,0.021,2.067,2.004,0.609,621,690.725586,3615720.524,Preparation,,,,,
31.62875,14.211161,100,417,51.580063,0.029297,-0.015625,1.005859,9,687,661,202,0.027,2.061,1.983,0.606,666,742.605042,3877729.258,Preparation,,,,,
31.63378,14.231289,100,413,51.663948,0.017578,-0.009766,1.005859,8,687,705,201,0.024,2.061,2.115,0.603,691,-22.998877,0,Preparation,,,,,
31.637867,14.530344,100,416,51.747833,0.025391,-0.009766,1.013672,9,689,672,202,0.027,2.067,2.016,0.606,1720,1952.884766,10014556.04,Preparation,,,,,
31.634409,14.994961,100,410,51.663948,0.021484,0.001953,1.023438,7,688,693,202,0.021,2.064,2.079,0.606,989,1111.810181,5758369.723,Preparation,,,,,
31.63158,15.044909,100,417,51.663948,0.017578,-0.009766,1,8,687,685,202,0.024,2.061,2.055,0.606,436,477.205688,2538573.508,Preparation,,,,,
31.634094,14.88483,100,411,51.663948,0.009766,-0.007812,1.011719,9,688,652,199,0.027,2.064,1.956,0.597,539,595.630249,3138282.387,Preparation,,,,,
31.632837,14.709801,100,417,51.663948,0.017578,-0.003906,1.011719,9,688,607,202,0.027,2.064,1.821,0.606,546,603.923462,3179039.301,Preparation,,,,,
31.63158,14.525063,100,423,51.747833,0.013672,-0.015625,0.996094,7,689,647,202,0.021,2.067,1.941,0.606,542,599.6026,3155749.636,Preparation,,,,,
31.637552,14.365859,100,421,51.663948,0.025391,-0.015625,1.009766,7,687,641,201,0.021,2.061,1.923,0.603,594,659.641113,3458515.284,Preparation,,,,,
31.642267,14.231682,100,426,51.663948,0.023438,-0.009766,1.009766,10,687,662,202,0.03,2.061,1.986,0.606,580,643.801331,3377001.456,Preparation,,,,,
31.652325,14.16252,100,423,51.580063,0.009766,-0.011719,0.988281,8,688,666,201,0.024,2.064,1.998,0.603,625,695.729797,3639010.189,Preparation,,,,,
31.661127,14.093337,100,427,51.663948,0.023438,-0.001953,0.986328,9,689,667,203,0.027,2.067,2.001,0.609,604,671.759216,3516739.447,Preparation,,,,,
31.665524,14.058764,100,428,51.663948,0.021484,-0.007812,1.009766,9,687,669,199,0.027,2.061,2.007,0.597,1009,1137.764282,5874818.049,Preparation,,,,,
31.674011,14.019416,100,427,51.580063,0.058594,-0.097656,0.986328,7,687,714,203,0.021,2.061,2.142,0.609,460,506.285553,2678311.499,Preparation,,,,,
31.673069,14.257982,100,417,51.663948,0.089844,-0.025391,1.056641,9,688,656,202,0.027,2.064,1.968,0.606,491,541.622009,2858806.405,Preparation,,,,,
31.674641,14.731774,100,418,51.663948,-0.015625,0.048828,0.859375,7,689,691,201,0.021,2.067,2.073,0.603,494,544.426697,2876273.654,Preparation,,,,,
31.668354,15.09681,100,419,51.580063,0.013672,-0.056641,0.988281,9,688,696,202,0.027,2.064,2.088,0.606,340,367.165161,1979621.543,Preparation,,,,,
31.673697,15.99273,100,402,51.580063,0.074219,0.039062,1.089844,6,687,703,202,0.018,2.061,2.109,0.606,340,366.334991,1979621.543,Preparation,,,,,
31.679041,16.681957,100,397,51.663948,0.896484,0.955078,-1.816406,8,688,666,200,0.024,2.064,1.998,0.6,484,530.327271,2818049.491,Preparation,,,,,
31.682812,17.165791,100,402,51.747833,0.101562,-0.039062,1.017578,7,689,701,203,0.021,2.067,2.103,0.609,549,603.91925,3196506.55,Preparation,,,,,
31.699787,17.360727,100,388,51.831211,0.146484,0.076172,1.050781,7,687,653,202,0.021,2.061,1.959,0.606,721,800.080505,4197962.154,Preparation,,,,,
31.72179,17.592112,100,385,51.831211,0.130859,0.095703,1.017578,9,688,692,203,0.027,2.064,2.076,0.609,800,889.953003,4657933.042,Preparation,,,,,
31.743164,17.577948,100,380,51.914593,0.101562,0.117188,0.953125,6,688,639,200,0.018,2.064,1.917,0.6,570,627.643738,3318777.293,Preparation,,,,,
31.759823,17.200624,100,387,51.831211,0.101562,0.144531,0.970703,9,689,661,202,0.027,2.067,1.983,0.606,717,796.336304,4174672.489,Preparation,,,,,
31.764853,16.798388,100,390,51.663948,0.107422,0.117188,0.925781,8,688,658,198,0.024,2.064,1.974,0.594,748,832.645569,4355167.394,Preparation,,,,,
31.777109,16.951746,100,380,51.663948,0.054688,0.115234,0.976562,9,687,623,202,0.027,2.061,1.869,0.606,546,601.419678,3179039.301,Preparation,,,,,
31.798483,17.50938,100,375,51.496181,0.056641,0.193359,0.988281,8,688,662,202,0.024,2.064,1.986,0.606,491,537.87738,2858806.405,Preparation,,,,,
31.821743,17.879694,100,367,51.496181,0.054688,0.171875,0.998047,8,688,609,202,0.024,2.064,1.827,0.606,487,532.935974,2835516.739,Preparation,,,,,
31.851604,18.045771,100,364,51.496181,0.115234,0.083984,0.988281,8,689,659,201,0.024,2.067,1.977,0.603,700,776.004761,4075691.412,Preparation,,,,,
31.880209,18.769238,100,356,51.496181,0.824219,-0.234375,0.554688,8,688,653,202,0.024,2.064,1.959,0.606,1178,1319.620605,6858806.405,Preparation,,,,,
31.907867,19.008989,100,356,51.496181,-0.322266,-0.673828,0.572266,9,688,712,202,0.027,2.064,2.136,0.606,539,591.135986,3138282.387,Preparation,,,,,
31.9305,18.906759,100,356,51.496181,-0.322266,-0.046875,0.980469,9,688,681,202,0.027,2.064,2.043,0.606,549,602.831543,3196506.55,Preparation,,,,,
31.948101,18.695707,100,361,51.496181,0.025391,-0.003906,1,8,690,589,199,0.024,2.07,1.767,0.597,305,324.927124,1775836.972,Preparation,,,,,
31.960047,18.180599,100,364,51.496181,0.019531,-0.005859,1.003906,9,687,605,201,0.027,2.061,1.815,0.603,491,537.880066,2858806.405,Preparation,,,,,
31.967276,17.585369,100,365,51.580063,0.025391,-0.009766,1.013672,7,688,619,200,0.021,2.064,1.857,0.6,498,546.746643,2899563.319,Preparation,,,,,
31.971048,16.921494,100,376,51.580063,0.021484,-0.003906,0.994141,9,688,560,199,0.027,2.064,1.68,0.597,487,535.086914,2835516.739,Preparation,,,,,
31.970104,16.331957,100,384,51.580063,0.025391,-0.011719,1,8,690,624,201,0.024,2.07,1.872,0.603,498,548.507568,2899563.319,Preparation,,,,,
31.970104,15.846308,100,388,51.663948,0.023438,-0.009766,1.017578,9,687,581,198,0.027,2.061,1.743,0.594,484,533.098022,2818049.491,Preparation,,,,,
31.968533,15.548745,100,391,51.663948,0.023438,-0.013672,1.007812,7,687,680,203,0.021,2.061,2.04,0.609,463,509.346466,2695778.748,Preparation,,,,,
31.969477,15.347539,100,398,51.747833,0.027344,-0.007812,1.009766,9,688,684,199,0.027,2.064,2.052,0.597,480,529.167725,2794759.825,Preparation,,,,,
31.966648,15.14649,100,395,51.663948,0.021484,-0.013672,1.017578,7,690,656,203,0.021,2.07,1.968,0.609,498,550.13739,2899563.319,Preparation,,,,,
31.960989,15.266715,100,394,51.580063,0.021484,-0.017578,1,9,689,631,201,0.027,2.067,1.893,0.603,515,569.495422,2998544.396,Preparation,,,,,
31.957218,15.256481,100,394,51.580063,0.019531,-0.007812,0.994141,7,686,581,201,0.021,2.058,1.743,0.603,504,556.832458,2934497.817,Preparation,,,,,
31.950302,15.2009,100,396,51.580063,0.023438,-0.009766,0.994141,9,688,648,202,0.027,2.064,1.944,0.606,480,529.257263,2794759.825,Preparation,,,,,
31.947474,15.120463,100,396,51.580063,0.03125,-0.007812,1,9,689,644,201,0.027,2.067,1.932,0.603,508,561.569702,2957787.482,Preparation,,,,,
31.943073,15.024964,100,398,51.580063,0.017578,-0.017578,1.019531,8,689,698,203,0.024,2.067,2.094,0.609,549,608.867859,3196506.55,Preparation,,,,,
31.938671,14.929547,100,398,51.580063,0.015625,-0.003906,0.990234,9,687,688,202,0.027,2.061,2.064,0.606,504,557.184021,2934497.817,Preparation,,,,,
31.936157,14.8343,100,403,51.580063,0.011719,-0.015625,0.970703,8,688,636,200,0.024,2.064,1.908,0.6,508,561.909119,2957787.482,Preparation,,,,,
31.930185,14.798987,100,401,51.580063,0.017578,-0.007812,0.992188,9,690,690,202,0.027,2.07,2.07,0.606,508,561.923889,2957787.482,Preparation,,,,,
31.92547,14.723744,100,402,51.580063,0.017578,-0.007812,1.015625,7,686,645,202,0.021,2.058,1.935,0.606,549,609.217468,3196506.55,Preparation,,,,,
31.923584,14.63869,100,402,51.580063,0.029297,-0.009766,1,8,688,699,202,0.024,2.064,2.097,0.606,504,557.505188,2934497.817,Preparation,,,,,
31.918554,14.568531,100,402,51.496181,0.029297,-0.009766,1.005859,9,690,654,202,0.027,2.07,1.962,0.606,515,570.245789,2998544.396,Preparation,,,,,
31.916355,14.553452,100,408,51.580063,0.021484,-0.003906,1.019531,9,689,700,202,0.027,2.067,2.1,0.606,635,708.487976,3697234.352,Preparation,,,,,
31.914154,14.59329,100,403,51.580063,0.021484,-0.021484,1.003906,9,686,660,202,0.027,2.058,1.98,0.606,504,557.513855,2934497.817,Preparation,,,,,
31.912582,14.608199,100,405,51.663948,0.021484,-0.017578,1.005859,8,688,704,200,0.024,2.064,2.112,0.6,494,545.966064,2876273.654,Preparation,,,,,
31.914783,14.558372,100,404,51.580063,-0.292969,-0.056641,1.015625,7,688,665,202,0.021,2.064,1.995,0.606,274,292.626068,1595342.067,Preparation,,,,,
